id,city,date,time,severity,weather_condition,road_condition,num_vehicles,latitude,longitude
6964,Jacksonville,2023-03-10,13:26,Medium,Clear,Dry,3,38.1417,-111.8921
6965,San Antonio,2023-06-12,19:46,Low,Snow,Wet,3,33.3553,-105.7763
6966,Chicago,2021-03-02,14:28,High,Clear,Dry,3,32.6902,-106.8267
6967,Los Angeles,2023-02-10,09:09,Low,Clear,Dry,1,43.6297,-73.1218
6968,San Antonio,2021-07-26,10:34,Medium,Rain,Dry,2,33.9228,-108.9207
6969,Los Angeles,2021-04-17,16:27,High,Rain,Dry,1,43.5309,-103.9392
6970,Philadelphia,2021-05-24,13:13,Low,Rain,Icy,4,30.484,-111.3034
6971,New York,2022-01-10,10:30,Medium,Clear,Slippery,5,39.1609,-74.3545
6972,Austin,2023-03-28,18:56,Medium,Clear,Icy,5,35.2482,-112.8326
6973,San Jose,2023-12-02,06:34,Medium,Rain,Wet,1,35.5119,-80.7674
6974,New York,2022-08-16,08:36,High,Rain,Dry,4,41.1097,-107.6402
6975,Dallas,2023-11-23,20:27,Low,Rain,Wet,1,27.141,-104.8541
6976,San Diego,2022-08-11,21:56,High,Rain,Dry,3,33.6081,-98.3269
6977,Columbus,2021-11-17,03:54,Medium,Rain,Dry,5,43.6332,-84.5317
6978,Los Angeles,2021-04-17,15:27,Low,Fog,Slippery,5,29.0535,-116.6784
6979,Dallas,2023-08-19,13:28,Low,Fog,Dry,3,41.7796,-75.6447
6980,Indianapolis,2023-01-29,08:00,Low,Fog,Wet,4,29.4473,-101.9432
6981,San Diego,2022-01-01,04:26,Medium,Clear,Dry,3,35.4477,-121.3891
6982,New York,2023-05-29,13:23,Low,Clear,Wet,3,28.061,-86.842
6983,Houston,2023-01-17,11:40,Low,Clear,Slippery,5,27.821,-113.54
6984,Houston,2021-01-16,03:22,Low,Clear,Slippery,1,42.241,-108.894
6985,Los Angeles,2023-09-15,19:17,High,Clear,Dry,4,44.7335,-97.2787
6986,Los Angeles,2023-01-11,16:13,Medium,Snow,Dry,2,37.847,-108.9666
6987,Philadelphia,2021-09-23,09:09,Low,Fog,Dry,4,29.6303,-94.695
6988,Philadelphia,2021-06-04,17:07,Medium,Rain,Dry,2,38.4356,-85.387
6989,Los Angeles,2022-12-05,18:12,Low,Fog,Wet,1,28.0737,-92.9485
6990,Phoenix,2021-04-24,19:48,Medium,Snow,Wet,5,35.6701,-121.6611
6991,New York,2021-07-09,15:51,Medium,Clear,Dry,2,32.5132,-92.5167
6992,Indianapolis,2022-11-05,04:26,Low,Clear,Dry,3,47.2492,-83.0932
6993,Dallas,2022-05-16,21:35,Medium,Clear,Dry,4,40.6291,-96.6939
6994,New York,2022-04-16,11:33,High,Rain,Wet,5,46.4843,-90.6807
6995,New York,2022-11-27,15:32,High,Rain,Dry,5,32.6885,-103.8004
6996,Chicago,2023-04-21,13:25,High,Snow,Dry,1,25.8555,-109.5375
6997,Austin,2022-08-24,13:17,Medium,Clear,Dry,1,47.2759,-73.8011
6998,Chicago,2021-08-11,16:39,Medium,Clear,Dry,4,36.2378,-90.6738
6999,Los Angeles,2022-05-06,14:59,Medium,Clear,Dry,1,29.582,-98.4082
7000,New York,2021-01-23,21:37,High,Fog,Wet,4,25.4909,-104.7498
7001,Phoenix,2023-07-07,08:01,Medium,Rain,Dry,2,46.8793,-113.3612
7002,Phoenix,2022-01-08,21:23,Low,Windy,Dry,2,27.9525,-118.1453
7003,Phoenix,2022-03-28,19:32,Medium,Cloudy,Dry,4,34.9676,-120.4283
7004,Chicago,2023-08-26,01:50,Medium,Rain,Under Construction,4,28.6679,-108.857
7005,Phoenix,2023-04-22,15:47,Medium,Clear,Wet,2,41.6982,-92.5391
7006,San Antonio,2023-11-08,22:04,High,Clear,Wet,3,25.2149,-110.4562
7007,Los Angeles,2023-10-15,19:36,High,Snow,Slippery,1,40.8053,-118.5678
7008,San Antonio,2021-04-13,13:39,Medium,Clear,Dry,3,26.6451,-110.3322
7009,Los Angeles,2021-02-24,19:42,Medium,Clear,Wet,3,44.4486,-83.9289
7010,Philadelphia,2023-02-08,07:46,Medium,Clear,Wet,1,40.0267,-75.145
7011,Columbus,2023-09-12,06:11,Medium,Rain,Slippery,2,41.8013,-74.6405
7012,Indianapolis,2022-02-13,20:33,Low,Windy,Dry,5,26.4552,-82.6485
7013,San Jose,2022-01-24,11:06,Medium,Clear,Dry,3,39.8083,-105.3246
7014,Philadelphia,2022-01-20,10:41,Low,Clear,Icy,2,45.2596,-88.1157
7015,Houston,2022-11-24,13:50,Low,Clear,Dry,3,35.5278,-92.4124
7016,Chicago,2022-09-13,08:56,Low,Fog,Wet,1,25.2988,-97.7531
7017,New York,2023-06-10,11:59,Low,Snow,Dry,1,25.5867,-94.0587
7018,Los Angeles,2023-04-10,19:41,Low,Clear,Icy,3,28.6736,-75.9463
7019,Los Angeles,2023-08-11,20:00,Medium,Windy,Dry,3,26.1173,-118.0836
7020,Chicago,2023-04-07,13:18,Medium,Clear,Wet,1,37.1414,-75.4658
7021,Columbus,2023-06-26,10:04,Low,Clear,Dry,4,32.0473,-116.851
7022,Columbus,2021-09-15,16:47,Low,Rain,Dry,3,46.1247,-110.8693
7023,Dallas,2023-01-06,13:41,High,Rain,Wet,4,28.1282,-94.9133
7024,Phoenix,2021-12-19,13:36,Low,Rain,Dry,3,36.9518,-96.396
7025,New York,2021-10-16,12:39,Medium,Clear,Dry,3,31.3878,-77.986
7026,Indianapolis,2021-03-08,08:04,High,Snow,Icy,5,27.8188,-98.1986
7027,New York,2023-05-26,12:46,High,Fog,Wet,1,29.0386,-121.0167
7028,San Diego,2021-02-12,22:33,Low,Rain,Wet,3,35.1902,-104.388
7029,Columbus,2022-11-12,10:18,Medium,Rain,Dry,1,29.5349,-96.4905
7030,Los Angeles,2021-05-19,21:36,Low,Clear,Icy,5,40.025,-93.0084
7031,Los Angeles,2023-04-16,01:45,Low,Snow,Wet,2,44.6014,-106.1464
7032,San Jose,2021-10-12,07:23,Low,Hail,Slippery,5,45.2696,-96.7182
7033,New York,2023-10-29,07:22,Low,Clear,Icy,4,32.063,-111.0963
7034,San Antonio,2021-12-17,19:38,High,Snow,Dry,2,43.1479,-94.4801
7035,Chicago,2023-01-13,02:58,High,Clear,Icy,1,47.9294,-97.4846
7036,New York,2022-07-16,20:15,Medium,Clear,Icy,2,45.559,-71.502
7037,Los Angeles,2022-01-16,07:09,Medium,Cloudy,Dry,2,28.5904,-79.6319
7038,San Antonio,2021-10-10,14:34,Medium,Clear,Dry,4,25.6977,-88.9783
7039,San Jose,2021-10-12,05:54,Low,Snow,Dry,1,43.6185,-101.9366
7040,Houston,2023-10-13,13:41,Low,Clear,Wet,2,40.2855,-96.8137
7041,Chicago,2022-02-25,21:46,Low,Rain,Wet,4,28.6904,-113.1976
7042,Dallas,2021-02-09,19:17,Low,Rain,Dry,3,46.9673,-112.2657
7043,San Jose,2022-03-11,15:03,Medium,Clear,Slippery,5,47.7541,-94.8299
7044,Chicago,2021-08-01,21:19,Medium,Fog,Icy,2,36.4036,-121.4922
7045,Charlotte,2021-02-19,09:07,Low,Clear,Icy,2,37.9144,-107.1064
7046,San Antonio,2021-06-11,05:56,Medium,Rain,Dry,5,38.6756,-86.7533
7047,San Diego,2021-05-26,17:44,High,Rain,Wet,2,34.9319,-104.9767
7048,San Antonio,2021-06-04,12:33,Low,Rain,Dry,1,26.7338,-74.4895
7049,New York,2022-12-16,22:17,Medium,Fog,Dry,4,45.0216,-76.1985
7050,New York,2021-06-25,17:31,High,Rain,Wet,1,43.3109,-81.9463
7051,Chicago,2022-01-09,09:33,Low,Rain,Dry,2,25.5682,-104.7986
7052,Charlotte,2023-06-30,12:59,Medium,Fog,Dry,4,46.0424,-79.4451
7053,Dallas,2022-05-12,07:34,Medium,Fog,Dry,1,46.6242,-99.3595
7054,Charlotte,2023-01-27,08:22,Low,Clear,Wet,4,31.4849,-115.0439
7055,New York,2022-02-22,18:37,High,Snow,Icy,2,33.8817,-82.0953
7056,Charlotte,2021-11-17,12:56,Low,Rain,Dry,1,45.8613,-77.9583
7057,Indianapolis,2022-09-24,11:55,Medium,Clear,Dry,2,39.6489,-96.5025
7058,Chicago,2021-12-13,15:31,Medium,Clear,Wet,1,43.1592,-111.8782
7059,Charlotte,2022-11-25,17:47,High,Clear,Dry,5,25.5107,-70.2106
7060,Houston,2022-10-25,19:11,Medium,Clear,Dry,4,40.6605,-80.9194
7061,Houston,2021-04-05,07:58,Low,Rain,Dry,4,42.386,-103.8492
7062,Los Angeles,2021-06-15,17:19,Low,Clear,Slippery,4,44.197,-102.2321
7063,Dallas,2021-12-11,08:45,Low,Rain,Dry,4,27.7529,-71.8431
7064,Indianapolis,2021-01-11,19:22,Medium,Fog,Dry,3,26.3115,-89.784
7065,San Diego,2021-03-04,12:59,Low,Snow,Wet,5,46.5699,-73.5434
7066,Houston,2021-06-27,11:23,High,Snow,Dry,2,35.468,-93.1327
7067,Dallas,2022-01-24,12:16,Low,Fog,Dry,4,46.1435,-110.6242
7068,Chicago,2022-02-12,15:37,Medium,Clear,Slippery,5,33.8875,-87.6009
7069,Los Angeles,2021-11-18,17:24,Medium,Clear,Slippery,2,32.2887,-71.6182
7070,Houston,2022-01-31,17:38,High,Clear,Dry,1,29.0625,-78.1852
7071,New York,2021-05-17,05:37,Medium,Rain,Slippery,5,32.3434,-86.8088
7072,Indianapolis,2023-07-21,21:41,High,Rain,Dry,3,32.8721,-83.8194
7073,Columbus,2023-09-06,18:32,Low,Rain,Dry,1,33.1989,-114.6578
7074,Columbus,2021-12-10,09:42,Medium,Clear,Wet,1,39.1195,-101.7777
7075,Los Angeles,2023-02-20,10:12,Low,Clear,Dry,4,43.9226,-78.9883
7076,New York,2023-06-16,12:12,Medium,Rain,Wet,2,30.4239,-100.7084
7077,New York,2021-06-12,09:19,Medium,Fog,Dry,5,37.3256,-121.2796
7078,San Antonio,2023-07-27,18:03,High,Clear,Dry,3,26.6523,-121.9515
7079,Chicago,2023-12-23,13:53,Low,Fog,Dry,1,25.2411,-97.319
7080,Indianapolis,2023-07-31,03:06,Medium,Rain,Under Construction,4,25.748,-107.7378
7081,Houston,2021-09-04,12:34,Low,Clear,Dry,1,33.544,-104.1574
7082,Indianapolis,2021-10-10,20:28,Low,Snow,Dry,1,36.7026,-100.7921
7083,New York,2022-08-14,06:24,Medium,Snow,Icy,3,31.0456,-107.3578
7084,Philadelphia,2021-03-01,18:31,Low,Rain,Dry,5,29.5485,-105.2265
7085,Columbus,2023-05-01,17:56,Low,Rain,Dry,4,27.8989,-108.0985
7086,San Jose,2022-12-12,06:57,Medium,Clear,Wet,2,35.6466,-102.2393
7087,Dallas,2023-01-20,12:30,Medium,Cloudy,Dry,2,35.6986,-90.9783
7088,Austin,2023-01-13,12:33,Medium,Rain,Wet,5,40.1498,-100.7808
7089,Chicago,2022-12-16,07:59,High,Windy,Wet,3,37.0913,-93.2705
7090,Charlotte,2023-02-15,18:55,Medium,Clear,Dry,1,39.946,-95.7055
7091,Chicago,2021-10-12,17:51,Low,Fog,Dry,1,33.4114,-109.5562
7092,Philadelphia,2022-10-24,16:49,Low,Rain,Dry,4,44.7019,-84.2314
7093,San Diego,2023-07-06,09:58,Medium,Clear,Under Construction,1,35.0353,-85.8869
7094,Indianapolis,2021-03-15,12:23,High,Clear,Wet,5,28.8583,-101.024
7095,Philadelphia,2021-07-21,06:45,High,Rain,Dry,4,41.1693,-81.0692
7096,New York,2022-05-02,18:15,Low,Rain,Slippery,4,41.0085,-86.2883
7097,Indianapolis,2021-04-08,06:36,Medium,Clear,Dry,2,25.5194,-83.9302
7098,Houston,2023-08-09,07:07,High,Rain,Wet,1,39.2224,-77.7239
7099,Los Angeles,2021-09-20,17:15,Low,Snow,Wet,3,37.3981,-109.2907
7100,Los Angeles,2022-08-19,12:11,Low,Fog,Slippery,2,30.9289,-91.763
7101,Austin,2023-05-20,22:24,Medium,Snow,Dry,2,40.2251,-99.9972
7102,San Antonio,2022-03-08,14:40,Low,Rain,Under Construction,1,29.2603,-110.4296
7103,Austin,2023-08-26,05:49,Medium,Snow,Dry,2,26.6405,-118.5493
7104,Chicago,2022-05-18,17:15,Low,Rain,Dry,1,37.6037,-108.6401
7105,San Antonio,2022-07-27,17:57,Medium,Snow,Wet,3,28.6286,-81.8113
7106,Los Angeles,2022-12-01,15:28,Low,Fog,Slippery,4,41.3637,-110.3183
7107,Los Angeles,2021-09-30,20:48,High,Fog,Under Construction,5,25.3715,-109.6127
7108,Chicago,2022-05-07,10:25,High,Rain,Wet,3,40.5468,-110.2038
7109,Indianapolis,2022-11-18,15:53,Low,Clear,Wet,3,25.9001,-90.1063
7110,New York,2021-08-30,07:33,Low,Fog,Wet,4,31.8921,-90.7612
7111,San Diego,2021-05-08,09:54,Medium,Clear,Slippery,5,38.6292,-88.0698
7112,Dallas,2022-02-20,10:35,Low,Fog,Dry,4,26.4853,-116.1649
7113,New York,2023-10-07,19:30,Medium,Clear,Dry,1,47.5748,-93.9493
7114,San Jose,2023-06-20,13:30,Low,Windy,Dry,4,33.9579,-91.0498
7115,Los Angeles,2023-09-23,18:28,Medium,Rain,Dry,5,45.7535,-121.1564
7116,Los Angeles,2023-11-12,16:56,Low,Cloudy,Wet,2,41.5746,-92.0233
7117,Chicago,2023-02-01,09:45,Medium,Cloudy,Dry,4,36.5581,-71.962
7118,Austin,2022-04-05,21:51,Low,Clear,Dry,2,39.2895,-73.0455
7119,Indianapolis,2021-01-16,11:41,Low,Clear,Dry,1,45.5218,-89.4008
7120,New York,2021-02-11,19:21,High,Clear,Wet,5,32.8558,-119.5831
7121,Columbus,2023-08-20,07:17,Low,Clear,Slippery,3,43.4077,-77.9112
7122,San Jose,2023-01-10,15:59,Medium,Snow,Icy,1,33.4922,-96.1383
7123,Los Angeles,2021-11-19,08:31,Low,Rain,Dry,3,37.439,-117.0122
7124,Phoenix,2022-10-09,16:56,Low,Windy,Dry,5,31.8182,-86.574
7125,Dallas,2023-02-06,11:58,Medium,Clear,Dry,5,40.2177,-95.405
7126,Phoenix,2022-06-13,17:36,High,Rain,Dry,4,27.907,-82.2136
7127,New York,2022-12-31,07:35,High,Clear,Wet,2,44.7892,-116.9348
7128,Dallas,2022-01-30,23:55,Medium,Clear,Dry,1,40.0236,-81.6788
7129,Los Angeles,2023-11-25,16:18,Medium,Rain,Dry,4,37.4973,-75.9707
7130,San Diego,2022-04-30,09:31,Medium,Hail,Slippery,5,42.2167,-88.1865
7131,Los Angeles,2023-06-11,05:04,Medium,Cloudy,Dry,5,37.2793,-84.4309
7132,New York,2023-12-02,17:40,Medium,Clear,Slippery,5,36.6841,-108.0359
7133,Columbus,2021-10-14,07:15,High,Cloudy,Wet,3,32.0042,-105.7952
7134,Dallas,2021-05-21,06:36,High,Clear,Wet,4,43.7823,-86.616
7135,Chicago,2021-06-20,12:00,High,Rain,Dry,1,33.3583,-111.9951
7136,New York,2021-09-07,09:54,Medium,Cloudy,Slippery,2,26.704,-78.9229
7137,Phoenix,2021-11-06,06:43,Medium,Snow,Icy,3,43.9938,-116.5952
7138,New York,2023-01-07,12:06,Low,Rain,Dry,4,46.6185,-95.3501
7139,Charlotte,2022-12-22,05:56,High,Cloudy,Dry,4,31.6227,-70.1036
7140,Charlotte,2021-04-16,11:48,High,Clear,Dry,1,41.6329,-115.0158
7141,Indianapolis,2021-12-17,23:50,Medium,Fog,Slippery,5,37.518,-116.2724
7142,Austin,2023-05-16,21:27,Low,Snow,Dry,3,37.0701,-109.1879
7143,Chicago,2021-11-14,10:38,Low,Rain,Wet,2,29.7407,-96.0377
7144,San Jose,2022-02-11,08:23,Low,Hail,Wet,1,36.5487,-116.1871
7145,San Jose,2022-06-02,12:28,Medium,Cloudy,Wet,2,42.2588,-89.3293
7146,Houston,2022-01-08,10:51,Medium,Rain,Dry,5,35.1777,-78.2132
7147,Dallas,2021-05-30,08:20,Medium,Clear,Wet,2,27.3905,-86.3438
7148,Los Angeles,2021-01-26,12:39,Medium,Clear,Dry,2,43.1248,-114.9715
7149,Chicago,2022-12-28,10:31,Medium,Rain,Slippery,3,26.5487,-89.5341
7150,San Diego,2023-12-19,16:15,Medium,Clear,Slippery,2,39.1911,-79.5335
7151,Chicago,2023-06-03,23:04,Low,Clear,Under Construction,5,38.1911,-98.1631
7152,San Antonio,2021-06-04,15:59,Low,Clear,Wet,4,26.8065,-119.9904
7153,New York,2023-07-20,13:19,Medium,Clear,Slippery,4,30.7969,-120.4994
7154,Indianapolis,2022-05-21,22:08,Low,Clear,Under Construction,4,38.5008,-96.7436
7155,Los Angeles,2021-05-01,10:29,Medium,Clear,Icy,2,27.9763,-99.3535
7156,Indianapolis,2023-04-04,16:29,Low,Rain,Wet,5,31.3927,-88.5834
7157,Austin,2021-12-07,13:37,Medium,Clear,Dry,3,44.74,-119.3573
7158,San Jose,2023-05-02,21:53,Medium,Hail,Icy,1,39.3801,-79.8413
7159,Austin,2023-05-05,17:01,Medium,Rain,Dry,4,44.7131,-119.5081
7160,Philadelphia,2023-07-16,12:48,Low,Clear,Wet,5,37.6435,-73.8694
7161,Dallas,2023-04-21,09:01,Medium,Rain,Slippery,3,46.9714,-106.4105
7162,Los Angeles,2023-06-21,13:47,High,Windy,Wet,1,47.105,-75.6496
7163,Charlotte,2023-05-01,20:09,Low,Clear,Wet,2,47.9819,-96.7623
7164,Houston,2021-08-20,18:48,Medium,Snow,Slippery,4,37.3297,-71.2204
7165,Dallas,2022-06-27,08:34,Medium,Clear,Dry,5,42.9719,-107.814
7166,Dallas,2023-02-22,11:03,Medium,Snow,Slippery,3,29.9307,-99.7637
7167,San Antonio,2022-09-02,12:23,Medium,Rain,Wet,4,32.7827,-85.5085
7168,San Antonio,2021-03-15,13:40,Low,Rain,Dry,4,43.962,-95.401
7169,Indianapolis,2022-04-27,07:53,Low,Cloudy,Dry,1,37.6186,-114.5627
7170,Los Angeles,2021-09-03,15:03,Low,Rain,Dry,5,43.2273,-109.1115
7171,Los Angeles,2023-02-26,12:34,Medium,Snow,Dry,5,25.7437,-93.7096
7172,New York,2023-09-27,16:33,Medium,Snow,Dry,2,40.877,-116.5607
7173,Dallas,2021-07-22,16:51,Medium,Clear,Dry,3,40.3279,-83.4819
7174,Chicago,2022-05-26,20:22,Low,Rain,Slippery,2,45.8208,-113.3974
7175,Charlotte,2023-07-04,00:25,High,Rain,Dry,4,36.1716,-120.2748
7176,San Jose,2022-10-02,22:37,Low,Clear,Icy,1,39.636,-110.9626
7177,San Diego,2021-07-02,17:46,High,Fog,Dry,2,28.2536,-121.0081
7178,New York,2022-12-07,19:24,Low,Fog,Icy,1,41.8788,-88.7271
7179,New York,2023-04-30,17:12,Medium,Fog,Icy,5,45.0804,-79.642
7180,Dallas,2021-11-02,17:58,Low,Clear,Wet,5,26.2775,-112.7923
7181,Chicago,2022-01-06,17:05,Medium,Clear,Wet,5,25.3009,-73.321
7182,San Antonio,2021-05-24,07:59,Low,Clear,Wet,3,42.0958,-105.1235
7183,San Jose,2023-08-30,19:00,Medium,Clear,Dry,4,45.2659,-94.976
7184,Philadelphia,2021-07-31,12:21,High,Clear,Dry,3,44.1799,-107.0146
7185,Houston,2021-01-15,18:14,Low,Clear,Dry,3,30.999,-121.5667
7186,Dallas,2023-12-03,22:23,Low,Fog,Dry,5,35.0431,-73.7082
7187,Los Angeles,2022-01-16,08:43,Medium,Rain,Wet,3,34.5892,-87.801
7188,Los Angeles,2022-01-24,07:19,Medium,Clear,Wet,4,35.261,-88.0044
7189,San Diego,2021-01-11,21:06,Medium,Fog,Dry,4,45.9458,-91.5366
7190,Chicago,2023-01-19,08:36,Medium,Clear,Dry,1,37.6503,-108.9333
7191,Los Angeles,2023-08-31,12:44,Low,Rain,Dry,2,40.7839,-82.401
7192,Indianapolis,2021-09-13,14:12,High,Rain,Icy,3,39.5305,-109.5579
7193,Dallas,2021-07-31,05:18,Low,Rain,Dry,5,34.2483,-120.1384
7194,New York,2021-02-23,18:20,Medium,Rain,Dry,2,28.7014,-118.1499
7195,Phoenix,2023-11-04,00:26,High,Snow,Dry,5,47.5305,-121.4115
7196,San Diego,2021-05-18,12:44,Medium,Snow,Wet,3,27.8843,-78.1222
7197,Charlotte,2023-05-20,20:15,Medium,Rain,Wet,2,32.2841,-75.3821
7198,Houston,2023-06-11,11:10,Medium,Snow,Dry,5,43.1557,-108.708
7199,Houston,2021-08-23,18:54,Low,Fog,Dry,1,28.6297,-79.6982
7200,San Antonio,2023-09-28,05:54,Medium,Rain,Dry,4,27.0167,-83.381
7201,Los Angeles,2022-07-25,05:07,Medium,Clear,Wet,5,38.3084,-114.1292
7202,San Jose,2022-04-01,12:12,Low,Clear,Wet,2,38.9553,-90.7514
7203,New York,2023-11-12,00:53,Medium,Rain,Wet,1,46.592,-99.4326
7204,Houston,2022-05-16,14:59,Medium,Clear,Dry,2,35.2031,-101.828
7205,Columbus,2023-07-26,23:15,High,Cloudy,Dry,5,46.971,-117.5374
7206,San Antonio,2022-04-20,21:15,Medium,Clear,Dry,2,25.3199,-73.9438
7207,San Jose,2022-01-29,08:24,High,Clear,Dry,4,47.6077,-78.642
7208,Indianapolis,2021-08-18,11:05,Medium,Rain,Wet,2,45.1808,-119.273
7209,Chicago,2021-11-23,18:10,Medium,Clear,Dry,3,45.416,-98.6443
7210,Houston,2022-12-07,11:41,Medium,Cloudy,Dry,3,25.4098,-117.5738
7211,San Jose,2021-09-24,13:32,Low,Rain,Dry,4,33.4845,-106.2264
7212,Los Angeles,2023-07-15,16:54,Medium,Snow,Dry,5,28.4692,-88.0397
7213,Phoenix,2023-08-07,11:20,Medium,Clear,Dry,1,47.5004,-72.7794
7214,New York,2021-05-27,16:20,Medium,Windy,Dry,1,34.5752,-119.2511
7215,Austin,2021-08-13,13:13,High,Clear,Dry,2,31.6207,-93.3448
7216,Los Angeles,2021-07-30,12:56,Low,Fog,Wet,3,32.8953,-113.5634
7217,San Diego,2023-08-10,07:17,Medium,Fog,Icy,5,35.2971,-88.3202
7218,Los Angeles,2021-09-30,17:05,High,Clear,Slippery,2,29.5741,-96.8731
7219,Dallas,2022-01-04,11:36,Medium,Clear,Dry,3,25.1914,-100.2912
7220,Houston,2021-09-05,20:05,Low,Cloudy,Dry,1,26.876,-71.2815
7221,Chicago,2021-03-01,08:23,Low,Snow,Wet,1,34.568,-87.9731
7222,Indianapolis,2022-12-30,12:43,Medium,Rain,Dry,1,29.3194,-99.3123
7223,Dallas,2021-03-24,14:17,High,Rain,Slippery,4,47.4506,-84.5242
7224,San Jose,2022-04-25,13:08,High,Clear,Wet,1,25.3087,-86.6775
7225,Los Angeles,2023-10-20,17:28,High,Rain,Icy,2,40.4061,-86.2176
7226,Houston,2021-08-14,12:05,Low,Clear,Dry,1,32.5126,-104.816
7227,Chicago,2021-03-07,01:13,Medium,Clear,Slippery,2,25.2275,-87.6657
7228,Chicago,2022-12-21,21:42,Medium,Clear,Wet,5,38.3152,-74.8079
7229,Los Angeles,2021-04-27,17:59,Medium,Clear,Dry,3,32.9619,-108.231
7230,San Antonio,2022-02-18,17:16,Medium,Clear,Wet,1,46.2207,-86.7889
7231,Chicago,2022-02-12,19:09,Medium,Cloudy,Dry,1,30.015,-89.2931
7232,Columbus,2022-05-05,07:31,Medium,Clear,Dry,4,46.8,-108.2905
7233,Los Angeles,2023-10-14,20:55,Medium,Fog,Dry,1,44.3138,-98.8658
7234,Philadelphia,2021-01-28,19:53,Medium,Clear,Wet,3,29.74,-73.7778
7235,Dallas,2022-08-18,16:12,Low,Fog,Wet,2,35.4785,-81.3859
7236,New York,2021-05-31,14:43,Low,Windy,Slippery,2,34.009,-96.9981
7237,Chicago,2022-10-31,02:01,Low,Hail,Slippery,1,45.6619,-81.0879
7238,Indianapolis,2021-08-19,12:51,Medium,Rain,Icy,3,47.5508,-103.5982
7239,Houston,2023-07-13,16:15,High,Clear,Icy,1,30.6353,-87.5699
7240,Jacksonville,2021-09-15,19:50,Low,Snow,Dry,2,34.2335,-89.9178
7241,New York,2021-09-25,21:28,Medium,Clear,Dry,3,42.1356,-121.1547
7242,Columbus,2023-09-29,11:54,Low,Clear,Dry,3,47.628,-92.1122
7243,Jacksonville,2023-04-26,11:29,Medium,Cloudy,Wet,3,45.6432,-103.5426
7244,Jacksonville,2023-12-10,17:48,Low,Snow,Dry,2,45.5322,-114.4565
7245,Los Angeles,2022-08-21,10:46,Low,Clear,Dry,2,27.147,-109.3707
7246,New York,2022-04-17,18:56,Low,Fog,Dry,3,33.6338,-112.1259
7247,New York,2021-09-22,16:43,Low,Rain,Wet,1,28.9053,-81.971
7248,Jacksonville,2022-12-30,07:01,Low,Clear,Wet,1,36.7632,-99.5208
7249,Austin,2023-06-11,17:14,Medium,Clear,Wet,3,31.9385,-96.3409
7250,Indianapolis,2022-05-18,00:14,Medium,Clear,Dry,2,25.3294,-83.7427
7251,Charlotte,2023-10-01,12:14,Medium,Clear,Dry,2,38.966,-74.9936
7252,Philadelphia,2023-09-22,22:16,Low,Cloudy,Dry,2,45.0792,-109.9881
7253,San Antonio,2023-10-19,11:25,Low,Fog,Dry,3,25.6675,-109.8011
7254,Philadelphia,2023-12-18,15:44,Low,Rain,Dry,2,41.5739,-97.9784
7255,Columbus,2023-11-20,21:16,Medium,Rain,Dry,5,41.0534,-94.2811
7256,Los Angeles,2023-11-04,11:43,Low,Rain,Icy,2,26.5873,-82.5128
7257,New York,2021-04-11,19:41,Low,Rain,Icy,3,41.3093,-77.2217
7258,Houston,2023-01-24,11:54,Medium,Rain,Dry,2,46.4205,-95.0783
7259,Dallas,2021-01-31,08:23,Medium,Rain,Slippery,5,36.8856,-113.4377
7260,San Antonio,2022-04-20,17:23,Low,Fog,Dry,5,37.4351,-119.6494
7261,Chicago,2023-05-22,15:14,Low,Rain,Under Construction,2,28.2849,-86.3783
7262,Chicago,2023-06-06,18:27,Medium,Clear,Dry,4,27.9511,-79.8215
7263,Jacksonville,2022-04-15,11:22,High,Clear,Dry,5,31.8204,-73.7355
7264,Chicago,2022-01-16,13:56,Medium,Cloudy,Slippery,4,27.2684,-110.3671
7265,Dallas,2022-04-09,12:26,Low,Clear,Wet,1,34.7115,-85.8024
7266,New York,2022-09-22,00:47,Low,Clear,Wet,4,46.0869,-119.1605
7267,New York,2023-07-06,18:06,High,Rain,Slippery,2,42.8597,-114.4633
7268,Houston,2023-01-01,17:32,Medium,Rain,Wet,1,26.4251,-93.7964
7269,Philadelphia,2021-07-22,10:19,Medium,Clear,Slippery,3,31.0293,-85.6188
7270,Los Angeles,2022-01-05,09:45,Low,Clear,Under Construction,4,42.616,-117.7183
7271,Phoenix,2022-01-07,19:07,Low,Fog,Dry,2,40.8138,-92.9634
7272,New York,2023-06-01,12:54,Medium,Rain,Dry,3,34.8896,-98.3857
7273,Columbus,2023-01-30,15:43,Low,Clear,Dry,5,33.0409,-91.3331
7274,Austin,2023-06-30,21:57,Low,Rain,Slippery,2,31.4915,-95.0277
7275,New York,2021-08-21,14:28,Medium,Clear,Wet,4,31.0195,-98.87
7276,Dallas,2023-04-24,18:28,Low,Clear,Wet,2,34.5894,-104.4895
7277,Phoenix,2022-04-01,12:03,Low,Clear,Under Construction,2,46.7921,-93.9936
7278,Indianapolis,2021-03-01,13:40,High,Clear,Wet,2,42.0436,-107.5098
7279,Los Angeles,2022-05-19,21:09,Medium,Fog,Wet,2,40.581,-118.209
7280,Austin,2021-06-21,09:05,Medium,Clear,Slippery,3,41.9262,-86.3715
7281,Los Angeles,2021-08-29,09:19,High,Clear,Dry,4,46.7795,-90.5842
7282,New York,2021-09-17,22:22,Low,Rain,Dry,5,31.9781,-70.0109
7283,Los Angeles,2021-10-08,18:34,Medium,Clear,Dry,2,35.178,-100.196
